2020-02-15	0
2020-02-16	0
2020-02-17	0
2020-02-18	0
2020-02-19	0
2020-02-20	0
2020-02-21	0
2020-02-22	0
2020-02-23	0
2020-02-24	0
2020-02-25	0
2020-02-26	0
2020-02-27	0
2020-02-28	0
2020-02-29	1
2020-03-01	0
2020-03-02	0
2020-03-03	0
2020-03-04	1
2020-03-05	5
2020-03-06	5
2020-03-07	6
2020-03-08	6
2020-03-09	0
2020-03-10	9
2020-03-11	18
2020-03-12	25
2020-03-13	74
2020-03-14	0
2020-03-15	49
2020-03-16	34
2020-03-17	112
2020-03-18	183
2020-03-19	111
2020-03-20	330
2020-03-21	208
2020-03-22	368
2020-03-23	378
2020-03-24	323
2020-03-25	307
2020-03-26	431
2020-03-27	432
2020-03-28	487
2020-03-29	352
2020-03-30	374
2020-03-31	1087
2020-04-01	1163
2020-04-02	1164
2020-04-03	1150
2020-04-04	1166
2020-04-05	894
2020-04-06	929
2020-04-07	1851
2020-04-08	2154
2020-04-09	1957
2020-04-10	1644
2020-04-11	1173
2020-04-12	1230
2020-04-13	1238
2020-04-14	1832
2020-04-15	3348
2020-04-16	2073
2020-04-17	2999
2020-04-18	3040
2020-04-19	1932
2020-04-20	2089
2020-04-21	2336
2020-04-22	2678
2020-04-23	3735
2020-04-24	3503
2020-04-25	6201
2020-04-26	3663
2020-04-27	3642
2020-04-28	6398
2020-04-29	6462
2020-04-30	6019
2020-05-01	6729
2020-05-02	4450
2020-05-03	4588
2020-05-04	7119
2020-05-05	6449
2020-05-06	11896
2020-05-07	9082
2020-05-08	10199
2020-05-09	10169
2020-05-10	6638
2020-05-11	6444
2020-05-12	8459
2020-05-13	11555
2020-05-14	13761
2020-05-15	15305
2020-05-16	14919
2020-05-17	7938
2020-05-18	14288
2020-05-19	16517
2020-05-20	21472
2020-05-21	17564
2020-05-22	19969
2020-05-23	16508
2020-05-24	16220
2020-05-25	13051
2020-05-26	15691
2020-05-27	22301
2020-05-28	24151
2020-05-29	29526
2020-05-30	30102
2020-05-31	16409
2020-06-01	14556
2020-06-02	27263
2020-06-03	27312
2020-06-04	31890
2020-06-05	30136
2020-06-06	27581
2020-06-07	18375
2020-06-08	18925
2020-06-09	31197
2020-06-10	33100
2020-06-11	30465
2020-06-12	24253
2020-06-13	20894
2020-06-14	17086
2020-06-15	23674
2020-06-16	37278
2020-06-17	31475
2020-06-18	23050
2020-06-19	55209
2020-06-20	31571
2020-06-21	16851
2020-06-22	24358
2020-06-23	40131
2020-06-24	40995
2020-06-25	40673
2020-06-26	46907
2020-06-27	35887
2020-06-28	29313
2020-06-29	25234
2020-06-30	37997
2020-07-01	44884
2020-07-02	47984
2020-07-03	41988
