2020-02-15	0
2020-02-16	6
2020-02-17	7
2020-02-18	8
2020-02-19	10
2020-02-20	10
2020-02-21	15
2020-02-22	25
2020-02-23	12
2020-02-24	13
2020-02-25	2
2020-02-26	11
2020-02-27	42
2020-02-28	19
2020-02-29	8
2020-03-01	15
2020-03-02	18
2020-03-03	19
2020-03-04	38
2020-03-05	33
2020-03-06	56
2020-03-07	41
2020-03-08	41
2020-03-09	28
2020-03-10	57
2020-03-11	52
2020-03-12	52
2020-03-13	43
2020-03-14	70
2020-03-15	29
2020-03-16	17
2020-03-17	28
2020-03-18	36
2020-03-19	29
2020-03-20	64
2020-03-21	47
2020-03-22	47
2020-03-23	27
2020-03-24	65
2020-03-25	114
2020-03-26	80
2020-03-27	112
2020-03-28	194
2020-03-29	173
2020-03-30	87
2020-03-31	225
2020-04-01	206
2020-04-02	233
2020-04-03	318
2020-04-04	204
2020-04-05	515
2020-04-06	252
2020-04-07	351
2020-04-08	410
2020-04-09	680
2020-04-10	658
2020-04-11	743
2020-04-12	622
2020-04-13	248
2020-04-14	267
2020-04-15	741
2020-04-16	605
2020-04-17	556
2020-04-18	509
2020-04-19	501
2020-04-20	338
2020-04-21	377
2020-04-22	438
2020-04-23	418
2020-04-24	344
2020-04-25	519
2020-04-26	218
2020-04-27	165
2020-04-28	122
2020-04-29	159
2020-04-30	193
2020-05-01	217
2020-05-02	266
2020-05-03	306
2020-05-04	201
2020-05-05	175
2020-05-06	0
2020-05-07	224
2020-05-08	98
2020-05-09	88
2020-05-10	114
2020-05-11	70
2020-05-12	121
2020-05-13	81
2020-05-14	71
2020-05-15	83
2020-05-16	34
2020-05-17	48
2020-05-18	20
2020-05-19	62
2020-05-20	18
2020-05-21	39
2020-05-22	89
2020-05-23	23
2020-05-24	14
2020-05-25	31
2020-05-26	42
2020-05-27	28
2020-05-28	32
2020-05-29	36
2020-05-30	85
2020-05-31	47
2020-06-01	33
2020-06-02	46
2020-06-03	56
2020-06-04	32
2020-06-05	46
2020-06-06	39
2020-06-07	38
2020-06-08	33
2020-06-09	36
2020-06-10	41
2020-06-11	41
2020-06-12	40
2020-06-13	50
2020-06-14	47
2020-06-15	73
2020-06-16	85
2020-06-17	41
2020-06-18	40
2020-06-19	72
2020-06-20	59
2020-06-21	65
2020-06-22	52
2020-06-23	52
2020-06-24	56
2020-06-25	86
2020-06-26	87
2020-06-27	100
2020-06-28	93
2020-06-29	86
2020-06-30	117
2020-07-01	130
2020-07-02	151
2020-07-03	194
